class_label,file_name,file_ext,width,height,aspect_ratio,pixels,file_size_kb,color_mode,blur_score,is_blur,is_low_res,is_selected
Plastik,R_10588.jpg,.jpg,299,169,1.7692,50531,9.09,RGB,1008.4657818979558,False,False,True
Plastik,R_10589.jpg,.jpg,189,267,0.7079,50463,12.73,RGB,1404.2143482010724,False,False,True
Plastik,R_1059.jpg,.jpg,318,159,2.0,50562,9.03,RGB,1172.7774910124906,False,False,True
Plastik,R_10590.jpg,.jpg,220,229,0.9607,50380,10.44,RGB,1816.7517016305294,False,False,True
Plastik,R_10592.jpg,.jpg,319,158,2.019,50402,13.49,RGB,784.2901250419781,False,False,True
Plastik,R_10593.jpg,.jpg,300,168,1.7857,50400,6.91,RGB,707.0738492063492,False,False,True
Plastik,R_10594.jpg,.jpg,225,225,1.0,50625,6.96,RGB,454.69749732452976,False,False,True
Plastik,R_10595.jpg,.jpg,225,225,1.0,50625,7.91,RGB,911.2183101742783,False,False,True
Plastik,R_10596.jpg,.jpg,299,168,1.7798,50232,15.48,RGB,2500.8188604393845,False,False,True
Plastik,R_10597.jpg,.jpg,224,224,1.0,50176,7.65,RGB,2651.587713191133,False,False,True
Plastik,R_10599.jpg,.jpg,276,183,1.5082,50508,9.1,RGB,266.9593844238741,False,False,True
Plastik,R_106.jpg,.jpg,225,225,1.0,50625,4.33,RGB,505.5619160493827,False,False,True
Plastik,R_1060.jpg,.jpg,274,184,1.4891,50416,8.87,RGB,1578.317118677884,False,False,True
Plastik,R_10600.jpg,.jpg,225,225,1.0,50625,10.14,RGB,2450.235671352538,False,False,True
Plastik,R_10601.jpg,.jpg,300,168,1.7857,50400,11.43,RGB,748.9843585124559,False,False,True
Plastik,R_10602.jpg,.jpg,275,183,1.5027,50325,4.58,RGB,218.10742240849282,False,False,True
Plastik,R_10603.jpg,.jpg,225,225,1.0,50625,7.66,RGB,112.45585571721384,False,False,True
Plastik,R_10604.jpg,.jpg,276,183,1.5082,50508,0.99,RGB,39.01892769462263,True,False,False
Plastik,R_10605.jpg,.jpg,292,173,1.6879,50516,10.98,RGB,742.5248589685493,False,False,True
Plastik,R_10606.jpg,.jpg,303,166,1.8253,50298,10.7,RGB,2340.7531123553686,False,False,True
Plastik,R_10607.jpg,.jpg,183,275,0.6655,50325,2.42,RGB,171.0731425134539,False,False,True
Plastik,R_10608.jpg,.jpg,224,224,1.0,50176,6.71,RGB,738.1909482130553,False,False,True
Plastik,R_10609.jpg,.jpg,225,225,1.0,50625,12.52,RGB,2159.7748811461665,False,False,True
Plastik,R_1061.jpg,.jpg,275,183,1.5027,50325,5.16,RGB,987.9161730220039,False,False,True
Plastik,R_10610.jpg,.jpg,275,183,1.5027,50325,7.47,RGB,3453.9186309064603,False,False,True
Plastik,R_10611.jpg,.jpg,300,168,1.7857,50400,10.65,RGB,746.1412233241213,False,False,True
Plastik,R_10613.jpg,.jpg,225,225,1.0,50625,14.22,RGB,2736.717408824265,False,False,True
Plastik,R_10615.jpg,.jpg,259,194,1.3351,50246,7.48,RGB,549.5156222215819,False,False,True
Plastik,R_10616.jpg,.jpg,275,183,1.5027,50325,8.5,RGB,2562.577787516365,False,False,True
Plastik,R_10617.jpg,.jpg,194,259,0.749,50246,5.36,RGB,1398.7399580672968,False,False,True
Plastik,R_10618.jpg,.jpg,225,225,1.0,50625,3.64,RGB,378.79472491105616,False,False,True
Plastik,R_10619.jpg,.jpg,225,225,1.0,50625,10.05,RGB,1044.3892322544978,False,False,True
Plastik,R_1062.jpg,.jpg,300,168,1.7857,50400,2.79,RGB,939.754761904762,False,False,True
Plastik,R_10621.jpg,.jpg,325,155,2.0968,50375,10.65,RGB,279.22427783248463,False,False,True
Plastik,R_10622.jpg,.jpg,311,162,1.9198,50382,8.04,RGB,816.5324208116089,False,False,True
Plastik,R_10623.jpg,.jpg,300,168,1.7857,50400,7.73,RGB,1734.7163293615363,False,False,True
Plastik,R_10624.jpg,.jpg,276,183,1.5082,50508,16.02,RGB,1564.525923280984,False,False,True
Plastik,R_10625.jpg,.jpg,302,167,1.8084,50434,8.76,RGB,147.9693298096699,False,False,True
Plastik,R_10626.jpg,.jpg,225,201,1.1194,45225,7.54,RGB,3703.5448513804668,False,False,True
Plastik,R_10627.jpg,.jpg,181,278,0.6511,50318,5.74,RGB,1713.6633013019664,False,False,True
Plastik,R_10628.jpg,.jpg,290,174,1.6667,50460,10.96,RGB,287.3520015461401,False,False,True
Plastik,R_10629.jpg,.jpg,288,175,1.6457,50400,14.77,RGB,1406.6426334073444,False,False,True
Plastik,R_1063.jpg,.jpg,246,205,1.2,50430,14.17,RGB,2942.9410601816644,False,False,True
Plastik,R_10630.jpg,.jpg,298,169,1.7633,50362,15.41,RGB,7934.313430224686,False,False,True
Plastik,R_10631.jpg,.jpg,225,225,1.0,50625,2.26,P,200.92416789967385,False,False,True
Plastik,R_10632.jpg,.jpg,252,200,1.26,50400,8.78,RGB,2304.693360880811,False,False,True
Plastik,R_10633.jpg,.jpg,275,183,1.5027,50325,19.66,RGB,3229.0734757354885,False,False,True
Plastik,R_10634.jpg,.jpg,300,168,1.7857,50400,14.19,RGB,1711.1061629153282,False,False,True
Plastik,R_10636.jpg,.jpg,220,229,0.9607,50380,5.46,P,1808.9744739976181,False,False,True
Plastik,R_10637.jpg,.jpg,200,148,1.3514,29600,4.89,RGB,796.6990548746804,False,True,False
Plastik,R_10639.jpg,.jpg,299,168,1.7798,50232,9.14,RGB,3209.803900305117,False,False,True
Plastik,R_1064.jpg,.jpg,290,174,1.6667,50460,12.68,RGB,2537.4229805786763,False,False,True
Plastik,R_10640.jpg,.jpg,252,200,1.26,50400,8.82,RGB,2645.684265825381,False,False,True
Plastik,R_10642.jpg,.jpg,259,194,1.3351,50246,7.33,RGB,246.78658232440148,False,False,True
Plastik,R_10643.jpg,.jpg,246,205,1.2,50430,5.5,RGB,3685.880586952211,False,False,True
Plastik,R_10644.jpg,.jpg,275,183,1.5027,50325,17.14,RGB,1697.9090325545656,False,False,True
Plastik,R_10645.jpg,.jpg,271,186,1.457,50406,5.28,RGB,222.27286434154664,False,False,True
Plastik,R_10646.jpg,.jpg,225,225,1.0,50625,2.88,RGB,1022.7805431782715,False,False,True
Plastik,R_10647.jpg,.jpg,293,172,1.7035,50396,8.79,RGB,777.628793733691,False,False,True
Plastik,R_10648.jpg,.jpg,285,177,1.6102,50445,10.89,RGB,1145.7491525360854,False,False,True
Plastik,R_10649.jpg,.jpg,308,163,1.8896,50204,5.77,RGB,531.9837263959063,False,False,True
Plastik,R_1065.jpg,.jpg,275,183,1.5027,50325,14.76,RGB,5374.083901719203,False,False,True
Plastik,R_10650.jpg,.jpg,299,168,1.7798,50232,10.18,RGB,423.3153474673977,False,False,True
Plastik,R_10651.jpg,.jpg,225,225,1.0,50625,4.95,RGB,225.99125719615913,False,False,True
Plastik,R_10652.jpg,.jpg,183,275,0.6655,50325,11.23,RGB,793.8464075771766,False,False,True
Plastik,R_10653.jpg,.jpg,275,183,1.5027,50325,5.42,RGB,363.67659185152445,False,False,True
Plastik,R_10654.jpg,.jpg,225,225,1.0,50625,3.04,P,257.7500049382716,False,False,True
Plastik,R_10655.jpg,.jpg,276,182,1.5165,50232,11.21,RGB,793.9004002282253,False,False,True
Plastik,R_10656.jpg,.jpg,225,225,1.0,50625,5.47,RGB,1534.2924777314677,False,False,True
Plastik,R_10658.jpg,.jpg,303,166,1.8253,50298,8.46,RGB,463.4154682207132,False,False,True
Plastik,R_1066.jpg,.jpg,261,193,1.3523,50373,12.28,RGB,3325.9483130600056,False,False,True
Plastik,R_10661.jpg,.jpg,259,194,1.3351,50246,8.17,RGB,127.8841690460374,False,False,True
Plastik,R_10664.jpg,.jpg,286,176,1.625,50336,13.71,RGB,1569.228545395145,False,False,True
Plastik,R_10665.jpg,.jpg,284,177,1.6045,50268,1.98,RGB,254.7592102748462,False,False,True
Plastik,R_10666.jpg,.jpg,194,259,0.749,50246,5.21,RGB,798.3685068887893,False,False,True
Plastik,R_10668.jpg,.jpg,206,245,0.8408,50470,9.26,RGB,3719.811129374763,False,False,True
Plastik,R_10669.jpg,.jpg,247,204,1.2108,50388,8.76,RGB,1879.5673373947373,False,False,True
Plastik,R_1067.jpg,.jpg,263,192,1.3698,50496,9.16,RGB,2815.626029232347,False,False,True
Plastik,R_10670.jpg,.jpg,225,225,1.0,50625,19.2,RGB,7626.077115860534,False,False,True
Plastik,R_10671.jpg,.jpg,225,225,1.0,50625,3.76,RGB,472.23729317126043,False,False,True
Plastik,R_10672.jpg,.jpg,183,275,0.6655,50325,11.06,RGB,702.5377948120131,False,False,True
Plastik,R_10673.jpg,.jpg,284,177,1.6045,50268,4.54,RGB,2130.3462043443164,False,False,True
Plastik,R_10674.jpg,.jpg,225,225,1.0,50625,2.27,RGB,929.5299160493827,False,False,True
Plastik,R_10675.jpg,.jpg,266,189,1.4074,50274,16.89,RGB,1234.1139105784798,False,False,True
Plastik,R_10676.jpg,.jpg,165,306,0.5392,50490,1.77,RGB,161.64733610615963,False,False,True
Plastik,R_10677.jpg,.jpg,259,194,1.3351,50246,6.98,RGB,788.1869732829458,False,False,True
Plastik,R_10678.jpg,.jpg,274,184,1.4891,50416,9.71,RGB,158.11742072341806,False,False,True
Plastik,R_10679.jpg,.jpg,263,192,1.3698,50496,7.35,RGB,2816.644709076816,False,False,True
Plastik,R_1068.jpg,.jpg,275,183,1.5027,50325,4.04,RGB,229.5242477541287,False,False,True
Plastik,R_10680.jpg,.jpg,276,182,1.5165,50232,9.32,RGB,312.42383178966304,False,False,True
Plastik,R_10681.jpg,.jpg,248,203,1.2217,50344,13.47,RGB,2267.2309597617364,False,False,True
Plastik,R_10682.jpg,.jpg,260,194,1.3402,50440,8.07,RGB,1601.5785416581505,False,False,True
Plastik,R_10683.jpg,.jpg,225,225,1.0,50625,5.04,RGB,1068.4249522610821,False,False,True
Plastik,R_10684.jpg,.jpg,225,225,1.0,50625,8.25,RGB,1825.5130658765434,False,False,True
Plastik,R_10685.jpg,.jpg,204,247,0.8259,50388,12.11,RGB,717.879277441727,False,False,True
Plastik,R_10686.jpg,.jpg,225,225,1.0,50625,9.45,RGB,4422.408157064448,False,False,True
Plastik,R_10687.jpg,.jpg,300,168,1.7857,50400,8.07,RGB,1153.665952341585,False,False,True
Plastik,R_10688.jpg,.jpg,225,225,1.0,50625,14.29,RGB,1045.6025024610638,False,False,True
Plastik,R_10689.jpg,.jpg,225,225,1.0,50625,15.72,RGB,6375.468136470319,False,False,True
Plastik,R_1069.jpg,.jpg,225,225,1.0,50625,3.82,RGB,234.63585175196465,False,False,True
Plastik,R_10690.jpg,.jpg,275,183,1.5027,50325,5.25,RGB,1143.5116858259366,False,False,True
Plastik,R_10691.jpg,.jpg,183,275,0.6655,50325,3.49,RGB,111.47401887729757,False,False,True
Plastik,R_10692.jpg,.jpg,225,225,1.0,50625,10.08,RGB,987.4331936869136,False,False,True
Plastik,R_10693.jpg,.jpg,225,225,1.0,50625,5.21,RGB,1100.8962012048407,False,False,True
Plastik,R_10694.jpg,.jpg,273,185,1.4757,50505,14.18,RGB,1782.0788228050244,False,False,True
Plastik,R_10695.jpg,.jpg,200,200,1.0,40000,8.58,RGB,1404.341189359375,False,False,True
Plastik,R_10696.jpg,.jpg,289,174,1.6609,50286,9.79,RGB,410.76293546465655,False,False,True
Plastik,R_10697.jpg,.jpg,280,180,1.5556,50400,25.8,RGB,14284.074733205784,False,False,True
Plastik,R_10698.jpg,.jpg,259,194,1.3351,50246,7.28,RGB,1028.679357493861,False,False,True
Plastik,R_10699.jpg,.jpg,244,207,1.1787,50508,10.79,RGB,2959.248312693834,False,False,True
Plastik,R_107.jpg,.jpg,275,183,1.5027,50325,3.43,RGB,227.5370094386488,False,False,True
Plastik,R_1070.jpg,.jpg,280,180,1.5556,50400,5.65,RGB,832.8029553252552,False,False,True
Plastik,R_10700.jpg,.jpg,224,224,1.0,50176,10.34,RGB,874.7419224027693,False,False,True
Plastik,R_10701.jpg,.jpg,199,253,0.7866,50347,3.96,RGB,175.61969762016378,False,False,True
Plastik,R_10702.jpg,.jpg,299,169,1.7692,50531,5.21,RGB,679.0713650671084,False,False,True
Plastik,R_10703.jpg,.jpg,300,168,1.7857,50400,6.67,RGB,949.8787551004662,False,False,True
Plastik,R_10704.jpg,.jpg,537,94,5.7128,50478,14.91,RGB,1295.050705271472,False,True,False
Plastik,R_10705.jpg,.jpg,211,239,0.8828,50429,4.54,RGB,174.2321874977312,False,False,True
Plastik,R_10706.jpg,.jpg,225,225,1.0,50625,1.55,RGB,16.952846629574758,True,False,False
Plastik,R_10707.jpg,.jpg,348,145,2.4,50460,5.62,RGB,734.6215326487398,False,True,False
Plastik,R_10708.jpg,.jpg,293,172,1.7035,50396,14.05,RGB,4784.637364623574,False,False,True
Plastik,R_10709.jpg,.jpg,300,168,1.7857,50400,6.17,RGB,53.949107401108584,True,False,False
Plastik,R_1071.jpg,.jpg,399,126,3.1667,50274,8.37,RGB,1685.1232688828302,False,True,False
Plastik,R_10710.jpg,.jpg,205,246,0.8333,50430,10.93,RGB,411.8039184158415,False,False,True
Plastik,R_10711.jpg,.jpg,160,160,1.0,25600,3.53,RGB,938.73828125,False,False,True
Plastik,R_10713.jpg,.jpg,267,189,1.4127,50463,10.55,RGB,854.3764511630761,False,False,True
Plastik,R_10719.jpg,.jpg,225,225,1.0,50625,9.55,RGB,142.2185632584301,False,False,True
Plastik,R_1072.jpg,.jpg,225,225,1.0,50625,5.98,RGB,873.2049975117451,False,False,True
Plastik,R_10720.jpg,.jpg,275,183,1.5027,50325,5.41,RGB,280.9853304515187,False,False,True
Plastik,R_10721.jpg,.jpg,201,251,0.8008,50451,20.79,RGB,8215.272409840307,False,False,True
Plastik,R_10722.jpg,.jpg,275,183,1.5027,50325,9.05,RGB,344.43395200940535,False,False,True
Plastik,R_10723.jpg,.jpg,297,170,1.7471,50490,7.89,RGB,3006.834567344206,False,False,True
Plastik,R_10724.jpg,.jpg,225,225,1.0,50625,9.34,RGB,426.7535636890474,False,False,True
Plastik,R_10728.jpg,.jpg,190,265,0.717,50350,16.78,RGB,1954.7556747668011,False,False,True
Plastik,R_10729.jpg,.jpg,300,168,1.7857,50400,13.92,RGB,5617.78947779628,False,False,True
Plastik,R_1073.jpg,.jpg,247,204,1.2108,50388,7.7,RGB,1814.4292090893914,False,False,True
Plastik,R_10730.jpg,.jpg,341,148,2.3041,50468,13.11,RGB,5857.07856858905,False,True,False
Plastik,R_10731.jpg,.jpg,225,225,1.0,50625,12.24,RGB,2897.0932424851335,False,False,True
Plastik,R_10732.jpg,.jpg,275,183,1.5027,50325,6.05,RGB,265.6123364450002,False,False,True
Plastik,R_1074.jpg,.jpg,318,159,2.0,50562,9.9,RGB,1514.7996276955598,False,False,True
Plastik,R_1075.jpg,.jpg,315,160,1.9688,50400,9.75,RGB,4196.770694377913,False,False,True
Plastik,R_1076.jpg,.jpg,275,183,1.5027,50325,7.96,RGB,710.3941509543162,False,False,True
Plastik,R_1077.jpg,.jpg,294,172,1.7093,50568,4.09,RGB,832.4086970273506,False,False,True
Plastik,R_1078.jpg,.jpg,286,176,1.625,50336,9.52,RGB,1778.7385840704185,False,False,True
Plastik,R_1079.jpg,.jpg,279,181,1.5414,50499,11.86,RGB,4173.412861988294,False,False,True
Plastik,R_108.jpg,.jpg,183,275,0.6655,50325,5.69,RGB,779.3207201180405,False,False,True
Plastik,R_1080.jpg,.jpg,225,225,1.0,50625,4.74,RGB,773.4893827160494,False,False,True
Plastik,R_1081.jpg,.jpg,275,183,1.5027,50325,9.78,RGB,1856.562124075674,False,False,True
Plastik,R_1082.jpg,.jpg,275,183,1.5027,50325,11.93,RGB,2392.2220220828895,False,False,True
Plastik,R_1083.jpg,.jpg,225,225,1.0,50625,4.29,RGB,399.5219326419753,False,False,True
Plastik,R_1084.jpg,.jpg,225,225,1.0,50625,1.92,RGB,52.161862816912056,True,False,False
Plastik,R_1085.jpg,.jpg,190,265,0.717,50350,6.33,RGB,951.792456276176,False,False,True
Plastik,R_1086.jpg,.jpg,246,205,1.2,50430,9.52,RGB,2275.806069377417,False,False,True
Plastik,R_1087.jpg,.jpg,225,225,1.0,50625,1.16,RGB,5.6780543001127874,True,False,False
Plastik,R_1088.jpg,.jpg,244,206,1.1845,50264,2.33,RGB,414.94195809542776,False,False,True
Plastik,R_1089.jpg,.jpg,225,225,1.0,50625,5.96,RGB,698.0545579856729,False,False,True
Plastik,R_109.jpg,.jpg,188,268,0.7015,50384,7.25,RGB,607.5698028814003,False,False,True
Plastik,R_1090.jpg,.jpg,227,152,1.4934,34504,11.59,RGB,1788.7259681144171,False,False,True
Plastik,R_1091.jpg,.jpg,225,225,1.0,50625,6.32,RGB,830.9549426464501,False,False,True
Plastik,R_1092.jpg,.jpg,224,224,1.0,50176,8.39,RGB,2230.116569585375,False,False,True
Plastik,R_1093.jpg,.jpg,274,184,1.4891,50416,8.43,RGB,1523.374880152951,False,False,True
Plastik,R_1094.jpg,.jpg,281,179,1.5698,50299,15.75,RGB,8009.385899059742,False,False,True
Plastik,R_1095.jpg,.jpg,290,174,1.6667,50460,9.26,RGB,818.6102448421805,False,False,True
Plastik,R_1096.jpg,.jpg,241,209,1.1531,50369,9.95,RGB,1507.3284781532916,False,False,True
Plastik,R_1097.jpg,.jpg,234,216,1.0833,50544,6.34,RGB,1082.8714975647888,False,False,True
Plastik,R_1098.jpg,.jpg,220,229,0.9607,50380,14.25,RGB,1931.3992257946395,False,False,True
Plastik,R_1099.jpg,.jpg,275,183,1.5027,50325,7.17,RGB,534.1881872958409,False,False,True
Plastik,R_11.jpg,.jpg,275,183,1.5027,50325,4.88,RGB,525.0199696820148,False,False,True
Plastik,R_110.jpg,.jpg,180,179,1.0056,32220,11.52,RGB,2049.7538119407964,False,False,True
Plastik,R_1100.jpg,.jpg,213,236,0.9025,50268,4.82,RGB,413.929118539651,False,False,True
Plastik,R_1101.jpg,.jpg,395,127,3.1102,50165,5.96,RGB,726.5481552912665,False,True,False
Plastik,R_1102.jpg,.jpg,235,133,1.7669,31255,7.35,RGB,1802.7544639540765,False,True,False
Plastik,R_1103.jpg,.jpg,282,140,2.0143,39480,11.77,RGB,1179.86994725697,False,True,False
Plastik,R_1104.jpg,.jpg,299,169,1.7692,50531,7.4,RGB,1408.2268725231274,False,False,True
Plastik,R_1105.jpg,.jpg,225,225,1.0,50625,5.17,RGB,1005.7557124842189,False,False,True
Plastik,R_1106.jpg,.jpg,225,225,1.0,50625,1.79,RGB,40.14582860554184,True,False,False
Plastik,R_1107.jpg,.jpg,225,225,1.0,50625,7.62,RGB,990.0679648449686,False,False,True
Plastik,R_1108.jpg,.jpg,300,168,1.7857,50400,15.48,RGB,4198.245523784329,False,False,True
Plastik,R_1109.jpg,.jpg,225,225,1.0,50625,2.5,RGB,406.8451547299254,False,False,True
Plastik,R_111.jpg,.jpg,169,298,0.5671,50362,4.42,RGB,1492.259419568497,False,False,True
Plastik,R_1110.jpg,.jpg,300,168,1.7857,50400,10.88,RGB,1026.0244308386086,False,False,True
Plastik,R_1111.jpg,.jpg,248,129,1.9225,31992,6.86,RGB,616.77500316799,False,True,False
Plastik,R_1112.jpg,.jpg,282,178,1.5843,50196,17.3,RGB,3866.3117717284404,False,False,True
Plastik,R_1113.jpg,.jpg,225,225,1.0,50625,1.47,RGB,89.92758518518518,True,False,False
Plastik,R_1114.jpg,.jpg,225,225,1.0,50625,1.64,RGB,20.239010259753083,True,False,False
Plastik,R_1115.jpg,.jpg,299,168,1.7798,50232,2.33,RGB,116.28743929290879,False,False,True
Plastik,R_1116.jpg,.jpg,209,168,1.244,35112,10.53,RGB,1547.070158148613,False,False,True
Plastik,R_1117.jpg,.jpg,300,168,1.7857,50400,11.67,RGB,2873.7544656931063,False,False,True
Plastik,R_1118.jpg,.jpg,290,174,1.6667,50460,6.3,RGB,704.7280221309965,False,False,True
Plastik,R_1119.jpg,.jpg,220,165,1.3333,36300,11.17,RGB,8080.155241797387,False,False,True
Plastik,R_112.jpg,.jpg,251,184,1.3641,46184,13.37,RGB,2393.874921967662,False,False,True
Plastik,R_1120.jpg,.jpg,300,168,1.7857,50400,4.98,RGB,1127.4062829113127,False,False,True
Plastik,R_1121.jpg,.jpg,259,194,1.3351,50246,8.69,RGB,628.6319019950959,False,False,True
Plastik,R_1122.jpg,.jpg,225,225,1.0,50625,7.58,RGB,2297.180805219107,False,False,True
Plastik,R_1123.jpg,.jpg,297,170,1.7471,50490,4.17,RGB,171.011720173396,False,False,True
Plastik,R_1124.jpg,.jpg,300,168,1.7857,50400,4.76,RGB,293.64312658100283,False,False,True
Plastik,R_1125.jpg,.jpg,305,165,1.8485,50325,8.63,RGB,1736.493129933722,False,False,True
Plastik,R_1126.jpg,.jpg,183,275,0.6655,50325,3.73,RGB,436.7397510443419,False,False,True
Plastik,R_1127.jpg,.jpg,275,183,1.5027,50325,14.44,RGB,5774.525367485907,False,False,True
Plastik,R_1128.jpg,.jpg,225,225,1.0,50625,3.96,RGB,465.7053819945984,False,False,True
Plastik,R_1129.jpg,.jpg,225,225,1.0,50625,5.72,RGB,1081.1661035148545,False,False,True
Plastik,R_113.jpg,.jpg,263,174,1.5115,45762,5.78,RGB,578.038631464225,False,False,True
Plastik,R_1130.jpg,.jpg,275,183,1.5027,50325,4.69,RGB,502.30180285807427,False,False,True
Plastik,R_1131.jpg,.jpg,225,225,1.0,50625,9.68,RGB,1790.475476243158,False,False,True
Plastik,R_1132.jpg,.jpg,290,174,1.6667,50460,13.46,RGB,3528.528680060997,False,False,True
Plastik,R_1133.jpg,.jpg,259,194,1.3351,50246,2.84,RGB,74.27476730261503,True,False,False
Plastik,R_1134.jpg,.jpg,275,183,1.5027,50325,12.7,RGB,4001.3959005220167,False,False,True
Plastik,R_1135.jpg,.jpg,275,183,1.5027,50325,3.36,RGB,266.809814259968,False,False,True
Plastik,R_1136.jpg,.jpg,213,237,0.8987,50481,5.79,RGB,615.7294938372027,False,False,True
Plastik,R_1137.jpg,.jpg,207,244,0.8484,50508,2.2,RGB,384.5983209576996,False,False,True
Plastik,R_1138.jpg,.jpg,287,175,1.64,50225,8.0,RGB,1453.0276432703904,False,False,True
Plastik,R_1139.jpg,.jpg,299,169,1.7692,50531,10.5,RGB,1749.2887441504097,False,False,True
Plastik,R_114.jpg,.jpg,130,167,0.7784,21710,9.29,RGB,2040.4627479074377,False,True,False
Plastik,R_1140.jpg,.jpg,275,183,1.5027,50325,5.85,RGB,374.91249561447216,False,False,True
Plastik,R_1141.jpg,.jpg,360,140,2.5714,50400,9.93,RGB,1376.6461392821711,False,True,False
Plastik,R_1142.jpg,.jpg,225,225,1.0,50625,14.87,RGB,7320.412869263979,False,False,True
Plastik,R_1143.jpg,.jpg,299,168,1.7798,50232,10.42,RGB,1874.0409686596001,False,False,True
Plastik,R_1144.jpg,.jpg,359,140,2.5643,50260,9.04,RGB,1910.3401744450546,False,True,False
Plastik,R_1145.jpg,.jpg,301,167,1.8024,50267,13.01,RGB,3349.511667092557,False,False,True
Plastik,R_1146.jpg,.jpg,225,225,1.0,50625,2.36,RGB,94.06432826371591,True,False,False
Plastik,R_1147.jpg,.jpg,300,168,1.7857,50400,6.27,RGB,1327.6045196507307,False,False,True
Plastik,R_1148.jpg,.jpg,225,225,1.0,50625,8.21,RGB,638.8018869412346,False,False,True
Plastik,R_1149.jpg,.jpg,276,183,1.5082,50508,6.85,RGB,395.620218579235,False,False,True
Plastik,R_115.jpg,.jpg,314,161,1.9503,50554,9.27,RGB,2267.152532095742,False,False,True
Plastik,R_1150.jpg,.jpg,310,162,1.9136,50220,7.81,RGB,1046.6982185159493,False,False,True
Plastik,R_1151.jpg,.jpg,225,224,1.0045,50400,7.89,RGB,1805.2651189909295,False,False,True
Plastik,R_1152.jpg,.jpg,285,177,1.6102,50445,10.92,RGB,2098.2271904777385,False,False,True
Plastik,R_1153.jpg,.jpg,225,225,1.0,50625,4.58,RGB,1901.6679900469803,False,False,True
Plastik,R_1154.jpg,.jpg,225,225,1.0,50625,13.7,RGB,3699.7209578368174,False,False,True
Plastik,R_1155.jpg,.jpg,259,194,1.3351,50246,4.53,RGB,2478.994412043952,False,False,True
Plastik,R_1156.jpg,.jpg,225,225,1.0,50625,6.04,RGB,2907.6105481341015,False,False,True
Plastik,R_1157.jpg,.jpg,316,160,1.975,50560,5.2,RGB,1326.2089878158924,False,False,True
Plastik,R_1158.jpg,.jpg,202,250,0.808,50500,5.27,RGB,1342.412396039604,False,False,True
Plastik,R_1159.jpg,.jpg,276,183,1.5082,50508,4.55,RGB,727.1653326456782,False,False,True
Plastik,R_116.jpg,.jpg,275,183,1.5027,50325,6.09,RGB,765.2664141405751,False,False,True
Plastik,R_1160.jpg,.jpg,310,163,1.9018,50530,10.26,RGB,3405.1791893152063,False,False,True
Plastik,R_1161.jpg,.jpg,225,225,1.0,50625,9.91,RGB,2256.5506529308095,False,False,True
Plastik,R_1162.jpg,.jpg,300,168,1.7857,50400,5.08,RGB,194.1212958990772,False,False,True
Plastik,R_1163.jpg,.jpg,416,121,3.438,50336,7.25,RGB,1772.0098864457136,False,True,False
Plastik,R_1164.jpg,.jpg,300,168,1.7857,50400,10.92,RGB,3667.1454751507777,False,False,True
Plastik,R_1165.jpg,.jpg,222,227,0.978,50394,3.4,RGB,512.0950311446583,False,False,True
Plastik,R_1166.jpg,.jpg,233,216,1.0787,50328,5.45,RGB,993.4086790653314,False,False,True
Plastik,R_1167.jpg,.jpg,275,183,1.5027,50325,8.0,RGB,1143.9967012132022,False,False,True
Plastik,R_1168.jpg,.jpg,225,225,1.0,50625,4.67,RGB,1857.6265414759946,False,False,True
Plastik,R_1169.jpg,.jpg,225,225,1.0,50625,6.48,RGB,1279.3550919739307,False,False,True
Plastik,R_117.jpg,.jpg,179,262,0.6832,46898,4.48,RGB,336.0597466842936,False,False,True
Plastik,R_1170.jpg,.jpg,318,159,2.0,50562,5.76,RGB,992.2241464989723,False,False,True
Plastik,R_1171.jpg,.jpg,300,168,1.7857,50400,11.49,RGB,3417.56113491906,False,False,True
Plastik,R_1172.jpg,.jpg,225,225,1.0,50625,3.54,RGB,550.1457763731138,False,False,True
Plastik,R_1173.jpg,.jpg,259,194,1.3351,50246,9.65,RGB,2373.8487163523255,False,False,True
Plastik,R_1174.jpg,.jpg,318,159,2.0,50562,10.21,RGB,3766.78647139728,False,False,True
Plastik,R_1175.jpg,.jpg,379,133,2.8496,50407,9.87,RGB,2494.7987873033735,False,True,False
Plastik,R_1176.jpg,.jpg,429,117,3.6667,50193,17.27,RGB,3338.959707462334,False,True,False
Plastik,R_1177.jpg,.jpg,265,190,1.3947,50350,10.78,RGB,913.1514643430445,False,False,True
Plastik,R_1178.jpg,.jpg,255,198,1.2879,50490,3.45,RGB,126.98722676769442,False,False,True
Plastik,R_1179.jpg,.jpg,284,177,1.6045,50268,8.62,RGB,883.1315303419206,False,False,True
Plastik,R_118.jpg,.jpg,259,194,1.3351,50246,12.4,RGB,6577.202744491687,False,False,True
Plastik,R_1180.jpg,.jpg,225,225,1.0,50625,9.59,RGB,2525.008850580192,False,False,True
Plastik,R_1181.jpg,.jpg,259,194,1.3351,50246,18.05,RGB,8458.302076021771,False,False,True
Plastik,R_1182.jpg,.jpg,271,186,1.457,50406,8.17,RGB,1382.5015077377277,False,False,True
Plastik,R_1183.jpg,.jpg,220,200,1.1,44000,2.02,RGB,64.81714433832644,True,False,False
Plastik,R_1184.jpg,.jpg,384,131,2.9313,50304,5.3,RGB,785.9166065989111,False,True,False
Plastik,R_1185.jpg,.jpg,225,225,1.0,50625,8.07,RGB,1697.4605147943055,False,False,True
