file_path,class_label,file_name,file_ext,width,height,aspect_ratio,pixels,file_size_kb,color_mode
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5009.jpg,Logam,R_5009.jpg,.jpg,168,299,0.5619,50232,5.94,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5010.jpg,Logam,R_5010.jpg,.jpg,255,198,1.2879,50490,6.78,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5011.jpg,Logam,R_5011.jpg,.jpg,275,183,1.5027,50325,7.1,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5012.jpg,Logam,R_5012.jpg,.jpg,276,182,1.5165,50232,6.35,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5013.jpg,Logam,R_5013.jpg,.jpg,259,194,1.3351,50246,6.03,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5014.jpg,Logam,R_5014.jpg,.jpg,200,200,1.0,40000,6.13,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5015.jpg,Logam,R_5015.jpg,.jpg,254,199,1.2764,50546,9.65,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5016.jpg,Logam,R_5016.jpg,.jpg,259,194,1.3351,50246,10.21,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5017.jpg,Logam,R_5017.jpg,.jpg,275,183,1.5027,50325,10.97,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5018.jpg,Logam,R_5018.jpg,.jpg,257,196,1.3112,50372,5.03,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5019.jpg,Logam,R_5019.jpg,.jpg,225,225,1.0,50625,8.24,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5020.jpg,Logam,R_5020.jpg,.jpg,225,225,1.0,50625,5.67,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5021.jpg,Logam,R_5021.jpg,.jpg,225,225,1.0,50625,4.0,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5022.jpg,Logam,R_5022.jpg,.jpg,276,183,1.5082,50508,5.22,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5023.jpg,Logam,R_5023.jpg,.jpg,225,225,1.0,50625,4.4,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5024.jpg,Logam,R_5024.jpg,.jpg,241,209,1.1531,50369,4.9,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5025.jpg,Logam,R_5025.jpg,.jpg,266,190,1.4,50540,4.46,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5027.jpg,Logam,R_5027.jpg,.jpg,275,183,1.5027,50325,4.33,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5028.jpg,Logam,R_5028.jpg,.jpg,259,195,1.3282,50505,4.63,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5029.jpg,Logam,R_5029.jpg,.jpg,257,196,1.3112,50372,2.89,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5030.jpg,Logam,R_5030.jpg,.jpg,203,248,0.8185,50344,5.76,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5031.jpg,Logam,R_5031.jpg,.jpg,264,191,1.3822,50424,5.1,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5032.jpg,Logam,R_5032.jpg,.jpg,275,183,1.5027,50325,3.91,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5033.jpg,Logam,R_5033.jpg,.jpg,259,194,1.3351,50246,7.9,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5034.jpg,Logam,R_5034.jpg,.jpg,200,200,1.0,40000,5.92,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5035.jpg,Logam,R_5035.jpg,.jpg,252,193,1.3057,48636,4.29,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5036.jpg,Logam,R_5036.jpg,.jpg,275,183,1.5027,50325,6.32,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5037.jpg,Logam,R_5037.jpg,.jpg,288,175,1.6457,50400,8.76,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5038.jpg,Logam,R_5038.jpg,.jpg,300,168,1.7857,50400,8.82,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5039.jpg,Logam,R_5039.jpg,.jpg,322,157,2.051,50554,8.86,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5040.jpg,Logam,R_5040.jpg,.jpg,275,183,1.5027,50325,3.58,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5041.jpg,Logam,R_5041.jpg,.jpg,280,150,1.8667,42000,8.03,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5042.jpg,Logam,R_5042.jpg,.jpg,201,251,0.8008,50451,2.5,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5043.jpg,Logam,R_5043.jpg,.jpg,259,194,1.3351,50246,10.09,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5044.jpg,Logam,R_5044.jpg,.jpg,246,205,1.2,50430,9.01,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5045.jpg,Logam,R_5045.jpg,.jpg,259,195,1.3282,50505,4.51,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5046.jpg,Logam,R_5046.jpg,.jpg,277,182,1.522,50414,8.09,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5047.jpg,Logam,R_5047.jpg,.jpg,271,186,1.457,50406,3.53,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5048.jpg,Logam,R_5048.jpg,.jpg,283,178,1.5899,50374,3.01,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5049.jpg,Logam,R_5049.jpg,.jpg,293,172,1.7035,50396,4.64,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5050.jpg,Logam,R_5050.jpg,.jpg,300,168,1.7857,50400,6.38,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5051.jpg,Logam,R_5051.jpg,.jpg,252,200,1.26,50400,9.67,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5052.jpg,Logam,R_5052.jpg,.jpg,259,194,1.3351,50246,7.0,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_5053.jpg,Logam,R_5053.jpg,.jpg,260,194,1.3402,50440,3.36,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8418.jpg,Logam,R_8418.jpg,.jpg,225,225,1.0,50625,2.2,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8419.jpg,Logam,R_8419.jpg,.jpg,225,225,1.0,50625,1.6,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8420.jpg,Logam,R_8420.jpg,.jpg,225,225,1.0,50625,2.38,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8421.jpg,Logam,R_8421.jpg,.jpg,225,225,1.0,50625,2.15,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8422.jpg,Logam,R_8422.jpg,.jpg,209,242,0.8636,50578,1.78,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8423.jpg,Logam,R_8423.jpg,.jpg,275,183,1.5027,50325,2.52,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8424.jpg,Logam,R_8424.jpg,.jpg,279,180,1.55,50220,2.52,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8425.jpg,Logam,R_8425.jpg,.jpg,225,225,1.0,50625,3.5,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8426.jpg,Logam,R_8426.jpg,.jpg,225,225,1.0,50625,2.84,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8427.jpg,Logam,R_8427.jpg,.jpg,225,225,1.0,50625,2.3,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8428.jpg,Logam,R_8428.jpg,.jpg,229,220,1.0409,50380,5.19,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8429.jpg,Logam,R_8429.jpg,.jpg,225,225,1.0,50625,3.5,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8430.jpg,Logam,R_8430.jpg,.jpg,209,242,0.8636,50578,1.83,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8431.jpg,Logam,R_8431.jpg,.jpg,276,183,1.5082,50508,2.88,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8432.jpg,Logam,R_8432.jpg,.jpg,225,225,1.0,50625,3.69,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8433.jpg,Logam,R_8433.jpg,.jpg,225,225,1.0,50625,1.96,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8434.jpg,Logam,R_8434.jpg,.jpg,259,194,1.3351,50246,1.91,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8435.jpg,Logam,R_8435.jpg,.jpg,225,225,1.0,50625,3.57,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8436.jpg,Logam,R_8436.jpg,.jpg,183,275,0.6655,50325,2.22,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8437.jpg,Logam,R_8437.jpg,.jpg,279,180,1.55,50220,2.47,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8438.jpg,Logam,R_8438.jpg,.jpg,225,225,1.0,50625,2.5,P
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8439.jpg,Logam,R_8439.jpg,.jpg,250,156,1.6026,39000,1.89,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8440.jpg,Logam,R_8440.jpg,.jpg,225,225,1.0,50625,1.37,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8441.jpg,Logam,R_8441.jpg,.jpg,225,225,1.0,50625,2.07,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8444.jpg,Logam,R_8444.jpg,.jpg,225,225,1.0,50625,1.7,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8445.jpg,Logam,R_8445.jpg,.jpg,225,225,1.0,50625,3.26,P
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8446.jpg,Logam,R_8446.jpg,.jpg,258,195,1.3231,50310,2.8,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8447.jpg,Logam,R_8447.jpg,.jpg,251,200,1.255,50200,2.44,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8449.jpg,Logam,R_8449.jpg,.jpg,224,224,1.0,50176,2.05,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8450.jpg,Logam,R_8450.jpg,.jpg,294,171,1.7193,50274,3.72,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8451.jpg,Logam,R_8451.jpg,.jpg,259,194,1.3351,50246,2.16,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8452.jpg,Logam,R_8452.jpg,.jpg,225,225,1.0,50625,3.51,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8453.jpg,Logam,R_8453.jpg,.jpg,225,225,1.0,50625,3.19,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8454.jpg,Logam,R_8454.jpg,.jpg,225,225,1.0,50625,2.57,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8455.jpg,Logam,R_8455.jpg,.jpg,276,183,1.5082,50508,2.94,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8456.jpg,Logam,R_8456.jpg,.jpg,225,225,1.0,50625,4.13,P
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8457.jpg,Logam,R_8457.jpg,.jpg,238,211,1.128,50218,7.84,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8458.jpg,Logam,R_8458.jpg,.jpg,225,225,1.0,50625,2.32,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8459.jpg,Logam,R_8459.jpg,.jpg,225,225,1.0,50625,2.65,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8460.jpg,Logam,R_8460.jpg,.jpg,355,142,2.5,50410,2.75,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8461.jpg,Logam,R_8461.jpg,.jpg,225,225,1.0,50625,2.73,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8462.jpg,Logam,R_8462.jpg,.jpg,275,183,1.5027,50325,4.12,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8463.jpg,Logam,R_8463.jpg,.jpg,306,165,1.8545,50490,3.15,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8465.jpg,Logam,R_8465.jpg,.jpg,177,285,0.6211,50445,2.06,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8469.jpg,Logam,R_8469.jpg,.jpg,225,225,1.0,50625,1.61,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8470.jpg,Logam,R_8470.jpg,.jpg,225,225,1.0,50625,1.76,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8471.jpg,Logam,R_8471.jpg,.jpg,300,168,1.7857,50400,5.48,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8472.jpg,Logam,R_8472.jpg,.jpg,275,184,1.4946,50600,2.82,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8473.jpg,Logam,R_8473.jpg,.jpg,246,205,1.2,50430,10.93,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8474.jpg,Logam,R_8474.jpg,.jpg,259,194,1.3351,50246,3.12,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8475.jpg,Logam,R_8475.jpg,.jpg,225,225,1.0,50625,1.4,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8476.jpg,Logam,R_8476.jpg,.jpg,256,197,1.2995,50432,5.06,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8477.jpg,Logam,R_8477.jpg,.jpg,225,225,1.0,50625,4.51,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8478.jpg,Logam,R_8478.jpg,.jpg,225,225,1.0,50625,2.97,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8479.jpg,Logam,R_8479.jpg,.jpg,224,225,0.9956,50400,1.74,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8480.jpg,Logam,R_8480.jpg,.jpg,201,251,0.8008,50451,2.72,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8482.jpg,Logam,R_8482.jpg,.jpg,225,225,1.0,50625,4.59,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8483.jpg,Logam,R_8483.jpg,.jpg,225,225,1.0,50625,1.79,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8484.jpg,Logam,R_8484.jpg,.jpg,275,184,1.4946,50600,3.2,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8485.jpg,Logam,R_8485.jpg,.jpg,225,225,1.0,50625,2.08,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8486.jpg,Logam,R_8486.jpg,.jpg,225,225,1.0,50625,2.19,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8487.jpg,Logam,R_8487.jpg,.jpg,225,225,1.0,50625,3.29,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8488.jpg,Logam,R_8488.jpg,.jpg,207,243,0.8519,50301,4.52,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8489.jpg,Logam,R_8489.jpg,.jpg,225,225,1.0,50625,4.4,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8490.jpg,Logam,R_8490.jpg,.jpg,275,183,1.5027,50325,2.4,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8491.jpg,Logam,R_8491.jpg,.jpg,225,225,1.0,50625,4.14,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8493.jpg,Logam,R_8493.jpg,.jpg,214,236,0.9068,50504,2.75,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8494.jpg,Logam,R_8494.jpg,.jpg,225,225,1.0,50625,2.21,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8495.jpg,Logam,R_8495.jpg,.jpg,209,242,0.8636,50578,1.83,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8497.jpg,Logam,R_8497.jpg,.jpg,225,225,1.0,50625,3.1,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8498.jpg,Logam,R_8498.jpg,.jpg,225,225,1.0,50625,3.8,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8499.jpg,Logam,R_8499.jpg,.jpg,225,225,1.0,50625,3.41,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8500.jpg,Logam,R_8500.jpg,.jpg,224,224,1.0,50176,1.43,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8503.jpg,Logam,R_8503.jpg,.jpg,225,225,1.0,50625,3.29,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8504.jpg,Logam,R_8504.jpg,.jpg,220,147,1.4966,32340,1.78,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8505.jpg,Logam,R_8505.jpg,.jpg,239,211,1.1327,50429,3.63,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8507.jpg,Logam,R_8507.jpg,.jpg,225,225,1.0,50625,1.59,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8509.jpg,Logam,R_8509.jpg,.jpg,229,220,1.0409,50380,4.09,P
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8510.jpg,Logam,R_8510.jpg,.jpg,183,275,0.6655,50325,2.43,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8511.jpg,Logam,R_8511.jpg,.jpg,369,136,2.7132,50184,4.42,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Logam\R_8512.jpg,Logam,R_8512.jpg,.jpg,275,183,1.5027,50325,4.16,RGB
