class_label,file_name,file_ext,width,height,aspect_ratio,pixels,file_size_kb,color_mode
Clothes,clothes1532_1.jpg,.jpg,400,533,0.7505,213200,17.55,RGB
Clothes,clothes1533_1.jpg,.jpg,533,400,1.3325,213200,23.76,RGB
Clothes,clothes1534_1.jpg,.jpg,400,711,0.5626,284400,51.96,RGB
Clothes,clothes1535_1.jpg,.jpg,400,533,0.7505,213200,59.26,RGB
Clothes,clothes1536_1.jpg,.jpg,400,476,0.8403,190400,25.56,RGB
Clothes,clothes1537_1.jpg,.jpg,400,533,0.7505,213200,34.74,RGB
Clothes,clothes1538_1.jpg,.jpg,410,400,1.025,164000,36.55,RGB
Clothes,clothes1539_1.jpg,.jpg,400,711,0.5626,284400,32.39,RGB
Clothes,clothes154_1.jpg,.jpg,400,408,0.9804,163200,12.09,RGB
Clothes,clothes1540_1.jpg,.jpg,400,533,0.7505,213200,19.81,RGB
Clothes,clothes1541_1.jpg,.jpg,400,412,0.9709,164800,20.74,RGB
Clothes,clothes1542_1.jpg,.jpg,400,513,0.7797,205200,18.51,RGB
Clothes,clothes1543_1.jpg,.jpg,400,533,0.7505,213200,22.38,RGB
Clothes,clothes1544_1.jpg,.jpg,400,534,0.7491,213600,50.5,RGB
Clothes,clothes1545_1.jpg,.jpg,711,400,1.7775,284400,39.63,RGB
Clothes,clothes1546_1.jpg,.jpg,400,532,0.7519,212800,18.85,RGB
Clothes,clothes1547_1.jpg,.jpg,400,454,0.8811,181600,23.22,RGB
Clothes,clothes1548_1.jpg,.jpg,400,534,0.7491,213600,14.87,RGB
Clothes,clothes1549_1.jpg,.jpg,400,533,0.7505,213200,15.45,RGB
Clothes,clothes155_1.jpg,.jpg,400,533,0.7505,213200,24.85,RGB
Clothes,clothes1550_1.jpg,.jpg,400,533,0.7505,213200,18.77,RGB
Clothes,clothes1551_1.jpg,.jpg,400,533,0.7505,213200,22.75,RGB
Clothes,clothes1552_1.jpg,.jpg,400,534,0.7491,213600,19.45,RGB
Clothes,clothes1553_1.jpg,.jpg,400,533,0.7505,213200,16.05,RGB
Clothes,clothes1554_1.jpg,.jpg,534,400,1.335,213600,20.92,RGB
Clothes,clothes1555_1.jpg,.jpg,400,533,0.7505,213200,36.29,RGB
Clothes,clothes1556_1.jpg,.jpg,400,533,0.7505,213200,18.9,RGB
Clothes,clothes1557_1.jpg,.jpg,400,468,0.8547,187200,27.03,RGB
Clothes,clothes1558_1.jpg,.jpg,400,533,0.7505,213200,16.76,RGB
Clothes,clothes1559_1.jpg,.jpg,400,533,0.7505,213200,31.64,RGB
Clothes,clothes156_1.jpg,.jpg,400,533,0.7505,213200,25.62,RGB
Clothes,clothes1560_1.jpg,.jpg,533,400,1.3325,213200,23.57,RGB
Clothes,clothes1561_1.jpg,.jpg,400,534,0.7491,213600,14.7,RGB
Clothes,clothes1562_1.jpg,.jpg,400,661,0.6051,264400,45.57,RGB
Clothes,clothes1563_1.jpg,.jpg,400,533,0.7505,213200,25.93,RGB
Clothes,clothes1564_1.jpg,.jpg,533,400,1.3325,213200,21.94,RGB
Clothes,clothes1565_1.jpg,.jpg,400,533,0.7505,213200,24.15,RGB
Clothes,clothes1566_1.jpg,.jpg,533,400,1.3325,213200,33.65,RGB
Clothes,clothes1567_1.jpg,.jpg,533,400,1.3325,213200,18.12,RGB
Clothes,clothes1568_1.jpg,.jpg,400,533,0.7505,213200,38.87,RGB
Clothes,clothes1569_1.jpg,.jpg,410,400,1.025,164000,33.15,RGB
Clothes,clothes157_1.jpg,.jpg,400,485,0.8247,194000,20.26,RGB
Clothes,clothes1570_1.jpg,.jpg,400,534,0.7491,213600,17.52,RGB
Clothes,clothes1571_1.jpg,.jpg,533,400,1.3325,213200,25.22,RGB
Clothes,clothes1572_1.jpg,.jpg,400,533,0.7505,213200,20.92,RGB
Clothes,clothes1573_1.jpg,.jpg,400,533,0.7505,213200,35.11,RGB
Clothes,clothes1574_1.jpg,.jpg,400,534,0.7491,213600,19.33,RGB
Clothes,clothes1575_1.jpg,.jpg,400,534,0.7491,213600,19.47,RGB
Clothes,clothes1576_1.jpg,.jpg,431,400,1.0775,172400,24.18,RGB
Clothes,clothes1577_1.jpg,.jpg,534,400,1.335,213600,25.26,RGB
Clothes,clothes1578_1.jpg,.jpg,400,533,0.7505,213200,42.69,RGB
Clothes,clothes1579_1.jpg,.jpg,400,711,0.5626,284400,21.23,RGB
Clothes,clothes158_1.jpg,.jpg,400,533,0.7505,213200,47.11,RGB
Clothes,clothes1580_1.jpg,.jpg,400,533,0.7505,213200,46.15,RGB
Clothes,clothes1581_1.jpg,.jpg,400,420,0.9524,168000,13.07,RGB
Clothes,clothes1582_1.jpg,.jpg,400,584,0.6849,233600,22.19,RGB
Clothes,clothes1583_1.jpg,.jpg,533,400,1.3325,213200,49.71,RGB
Clothes,clothes1584_1.jpg,.jpg,400,533,0.7505,213200,36.34,RGB
Clothes,clothes1585_1.jpg,.jpg,400,533,0.7505,213200,18.85,RGB
Clothes,clothes1586_1.jpg,.jpg,400,449,0.8909,179600,32.93,RGB
Clothes,clothes1587_1.jpg,.jpg,400,534,0.7491,213600,18.68,RGB
Clothes,clothes1588_1.jpg,.jpg,713,400,1.7825,285200,39.85,RGB
Clothes,clothes1589_1.jpg,.jpg,400,533,0.7505,213200,38.33,RGB
Clothes,clothes159_1.jpg,.jpg,400,533,0.7505,213200,36.87,RGB
Clothes,clothes1590_1.jpg,.jpg,400,533,0.7505,213200,16.63,RGB
Clothes,clothes1591_1.jpg,.jpg,400,711,0.5626,284400,18.0,RGB
Clothes,clothes1592_1.jpg,.jpg,400,533,0.7505,213200,25.4,RGB
Clothes,clothes1593_1.jpg,.jpg,400,534,0.7491,213600,16.26,RGB
Clothes,clothes1594_1.jpg,.jpg,407,400,1.0175,162800,15.26,RGB
Clothes,clothes1595_1.jpg,.jpg,400,533,0.7505,213200,30.22,RGB
Clothes,clothes1596_1.jpg,.jpg,400,533,0.7505,213200,21.17,RGB
Clothes,clothes1597_1.jpg,.jpg,400,533,0.7505,213200,50.48,RGB
Clothes,clothes1598_1.jpg,.jpg,400,823,0.486,329200,32.31,RGB
Clothes,clothes1599_1.jpg,.jpg,400,534,0.7491,213600,20.5,RGB
Clothes,clothes16_1.jpg,.jpg,400,533,0.7505,213200,40.65,RGB
Clothes,clothes160_1.jpg,.jpg,400,400,1.0,160000,25.47,RGB
Clothes,clothes1600_1.jpg,.jpg,400,534,0.7491,213600,23.25,RGB
Clothes,clothes1601_1.jpg,.jpg,400,533,0.7505,213200,52.23,RGB
Clothes,clothes1602_1.jpg,.jpg,400,533,0.7505,213200,25.14,RGB
Clothes,clothes1603_1.jpg,.jpg,533,400,1.3325,213200,24.78,RGB
Clothes,clothes1604_1.jpg,.jpg,400,457,0.8753,182800,20.49,RGB
Clothes,clothes1605_1.jpg,.jpg,400,503,0.7952,201200,21.09,RGB
Clothes,clothes1606_1.jpg,.jpg,400,533,0.7505,213200,25.29,RGB
Clothes,clothes1607_1.jpg,.jpg,400,533,0.7505,213200,24.87,RGB
Clothes,clothes1608_1.jpg,.jpg,400,528,0.7576,211200,23.33,RGB
Clothes,clothes1609_1.jpg,.jpg,400,533,0.7505,213200,33.43,RGB
Clothes,clothes161_1.jpg,.jpg,400,532,0.7519,212800,29.78,RGB
Clothes,clothes1610_1.jpg,.jpg,400,534,0.7491,213600,45.99,RGB
Clothes,clothes1611_1.jpg,.jpg,533,400,1.3325,213200,35.43,RGB
Clothes,clothes1612_1.jpg,.jpg,400,534,0.7491,213600,22.66,RGB
Clothes,clothes1613_1.jpg,.jpg,400,711,0.5626,284400,41.32,RGB
Clothes,clothes1614_1.jpg,.jpg,400,476,0.8403,190400,21.95,RGB
Clothes,clothes1615_1.jpg,.jpg,400,481,0.8316,192400,22.21,RGB
Clothes,clothes1616_1.jpg,.jpg,400,533,0.7505,213200,19.02,RGB
Clothes,clothes1617_1.jpg,.jpg,400,534,0.7491,213600,16.81,RGB
Clothes,clothes1618_1.jpg,.jpg,400,533,0.7505,213200,24.12,RGB
Clothes,clothes1619_1.jpg,.jpg,602,400,1.505,240800,32.63,RGB
Clothes,clothes162_1.jpg,.jpg,400,711,0.5626,284400,18.25,RGB
Clothes,clothes1620_1.jpg,.jpg,400,533,0.7505,213200,40.46,RGB
Clothes,clothes1621_1.jpg,.jpg,400,534,0.7491,213600,17.63,RGB
Clothes,clothes1622_1.jpg,.jpg,400,534,0.7491,213600,21.63,RGB
Clothes,clothes1623_1.jpg,.jpg,400,400,1.0,160000,18.56,RGB
Clothes,clothes1624_1.jpg,.jpg,400,442,0.905,176800,10.71,RGB
Clothes,clothes1625_1.jpg,.jpg,445,400,1.1125,178000,23.52,RGB
Clothes,clothes1626_1.jpg,.jpg,400,563,0.7105,225200,41.86,RGB
Clothes,clothes1627_1.jpg,.jpg,400,533,0.7505,213200,19.58,RGB
Clothes,clothes1628_1.jpg,.jpg,400,533,0.7505,213200,38.02,RGB
Clothes,clothes1629_1.jpg,.jpg,400,533,0.7505,213200,27.6,RGB
Clothes,clothes163_1.jpg,.jpg,400,534,0.7491,213600,21.49,RGB
Clothes,clothes1630_1.jpg,.jpg,400,533,0.7505,213200,23.44,RGB
Clothes,clothes1631_1.jpg,.jpg,400,534,0.7491,213600,37.0,RGB
Clothes,clothes1632_1.jpg,.jpg,400,533,0.7505,213200,61.81,RGB
Clothes,clothes1633_1.jpg,.jpg,400,533,0.7505,213200,30.7,RGB
Clothes,clothes1634_1.jpg,.jpg,400,533,0.7505,213200,32.88,RGB
Clothes,clothes1635_1.jpg,.jpg,400,533,0.7505,213200,16.41,RGB
Clothes,clothes1636_1.jpg,.jpg,400,486,0.823,194400,22.13,RGB
Clothes,clothes1637_1.jpg,.jpg,400,576,0.6944,230400,20.28,RGB
Clothes,clothes1638_1.jpg,.jpg,400,534,0.7491,213600,20.15,RGB
Clothes,clothes1639_1.jpg,.jpg,400,534,0.7491,213600,19.46,RGB
Clothes,clothes164_1.jpg,.jpg,400,448,0.8929,179200,16.95,RGB
Clothes,clothes1640_1.jpg,.jpg,533,400,1.3325,213200,17.84,RGB
Clothes,clothes1641_1.jpg,.jpg,400,476,0.8403,190400,28.47,RGB
Clothes,clothes1642_1.jpg,.jpg,400,533,0.7505,213200,19.11,RGB
Clothes,clothes1643_1.jpg,.jpg,400,697,0.5739,278800,37.12,RGB
Clothes,clothes1644_1.jpg,.jpg,400,534,0.7491,213600,28.5,RGB
Clothes,clothes1645_1.jpg,.jpg,400,533,0.7505,213200,26.59,RGB
Clothes,clothes1646_1.jpg,.jpg,533,400,1.3325,213200,15.33,RGB
Clothes,clothes1647_1.jpg,.jpg,400,533,0.7505,213200,22.11,RGB
Clothes,clothes1648_1.jpg,.jpg,533,400,1.3325,213200,26.2,RGB
Clothes,clothes1649_1.jpg,.jpg,400,533,0.7505,213200,27.77,RGB
Clothes,clothes165_1.jpg,.jpg,400,533,0.7505,213200,29.4,RGB
Clothes,clothes1650_1.jpg,.jpg,400,534,0.7491,213600,17.83,RGB
Clothes,clothes1651_1.jpg,.jpg,446,400,1.115,178400,21.66,RGB
Clothes,clothes1652_1.jpg,.jpg,400,534,0.7491,213600,20.98,RGB
Clothes,clothes1653_1.jpg,.jpg,400,401,0.9975,160400,12.97,RGB
Clothes,clothes1654_1.jpg,.jpg,534,400,1.335,213600,25.92,RGB
Clothes,clothes1655_1.jpg,.jpg,400,533,0.7505,213200,26.88,RGB
Clothes,clothes1656_1.jpg,.jpg,534,400,1.335,213600,19.41,RGB
Clothes,clothes1657_1.jpg,.jpg,400,533,0.7505,213200,34.57,RGB
Clothes,clothes1658_1.jpg,.jpg,590,400,1.475,236000,35.6,RGB
Clothes,clothes1659_1.jpg,.jpg,400,400,1.0,160000,14.14,RGB
Clothes,clothes166_1.jpg,.jpg,400,533,0.7505,213200,40.95,RGB
Clothes,clothes1660_1.jpg,.jpg,400,534,0.7491,213600,18.55,RGB
Clothes,clothes1661_1.jpg,.jpg,426,400,1.065,170400,33.76,RGB
Clothes,clothes1662_1.jpg,.jpg,533,400,1.3325,213200,33.99,RGB
Clothes,clothes1663_1.jpg,.jpg,400,530,0.7547,212000,23.4,RGB
Clothes,clothes1664_1.jpg,.jpg,400,400,1.0,160000,39.23,RGB
Clothes,clothes1665_1.jpg,.jpg,487,400,1.2175,194800,28.58,RGB
Clothes,clothes1666_1.jpg,.jpg,400,533,0.7505,213200,12.37,RGB
Clothes,clothes1667_1.jpg,.jpg,400,417,0.9592,166800,13.95,RGB
Clothes,clothes1668_1.jpg,.jpg,400,534,0.7491,213600,21.82,RGB
Clothes,clothes1669_1.jpg,.jpg,400,533,0.7505,213200,19.57,RGB
Clothes,clothes167_1.jpg,.jpg,400,403,0.9926,161200,27.83,RGB
Clothes,clothes1670_1.jpg,.jpg,533,400,1.3325,213200,19.7,RGB
Clothes,clothes1671_1.jpg,.jpg,400,533,0.7505,213200,22.99,RGB
Clothes,clothes1672_1.jpg,.jpg,400,432,0.9259,172800,31.08,RGB
Clothes,clothes1673_1.jpg,.jpg,400,533,0.7505,213200,16.91,RGB
Clothes,clothes1674_1.jpg,.jpg,400,465,0.8602,186000,41.75,RGB
Clothes,clothes1675_1.jpg,.jpg,400,533,0.7505,213200,26.37,RGB
Clothes,clothes1676_1.jpg,.jpg,533,400,1.3325,213200,40.08,RGB
Clothes,clothes1677_1.jpg,.jpg,534,400,1.335,213600,26.23,RGB
Clothes,clothes1678_1.jpg,.jpg,400,533,0.7505,213200,40.67,RGB
Clothes,clothes1679_1.jpg,.jpg,400,533,0.7505,213200,15.97,RGB
Clothes,clothes168_1.jpg,.jpg,400,712,0.5618,284800,33.04,RGB
Clothes,clothes1680_1.jpg,.jpg,533,400,1.3325,213200,44.0,RGB
Clothes,clothes1681_1.jpg,.jpg,533,400,1.3325,213200,34.12,RGB
Clothes,clothes1682_1.jpg,.jpg,400,533,0.7505,213200,54.62,RGB
Clothes,clothes1683_1.jpg,.jpg,400,532,0.7519,212800,25.31,RGB
Clothes,clothes1684_1.jpg,.jpg,400,473,0.8457,189200,14.46,RGB
Clothes,clothes1685_1.jpg,.jpg,400,462,0.8658,184800,16.78,RGB
Clothes,clothes1686_1.jpg,.jpg,400,400,1.0,160000,37.74,RGB
Clothes,clothes1687_1.jpg,.jpg,400,534,0.7491,213600,26.82,RGB
Clothes,clothes1688_1.jpg,.jpg,400,467,0.8565,186800,17.72,RGB
Clothes,clothes1689_1.jpg,.jpg,400,533,0.7505,213200,25.48,RGB
Clothes,clothes169_1.jpg,.jpg,400,533,0.7505,213200,39.02,RGB
Clothes,clothes1690_1.jpg,.jpg,498,400,1.245,199200,27.18,RGB
Clothes,clothes1691_1.jpg,.jpg,534,400,1.335,213600,23.86,RGB
Clothes,clothes1692_1.jpg,.jpg,400,534,0.7491,213600,17.9,RGB
Clothes,clothes1693_1.jpg,.jpg,560,400,1.4,224000,32.51,RGB
Clothes,clothes1694_1.jpg,.jpg,400,534,0.7491,213600,18.49,RGB
Clothes,clothes1695_1.jpg,.jpg,400,533,0.7505,213200,32.51,RGB
Clothes,clothes1696_1.jpg,.jpg,400,533,0.7505,213200,25.3,RGB
Clothes,clothes1697_1.jpg,.jpg,400,533,0.7505,213200,16.24,RGB
Clothes,clothes1698_1.jpg,.jpg,400,533,0.7505,213200,16.83,RGB
Clothes,clothes1699_1.jpg,.jpg,400,534,0.7491,213600,41.61,RGB
Clothes,clothes17_1.jpg,.jpg,400,400,1.0,160000,15.01,RGB
Clothes,clothes170_1.jpg,.jpg,400,533,0.7505,213200,30.66,RGB
Clothes,clothes1700_1.jpg,.jpg,534,400,1.335,213600,26.2,RGB
Clothes,clothes1701_1.jpg,.jpg,400,534,0.7491,213600,13.72,RGB
Clothes,clothes1702_1.jpg,.jpg,400,533,0.7505,213200,50.54,RGB
Clothes,clothes1703_1.jpg,.jpg,400,533,0.7505,213200,26.65,RGB
Clothes,clothes1704_1.jpg,.jpg,400,533,0.7505,213200,34.38,RGB
Clothes,clothes1705_1.jpg,.jpg,400,533,0.7505,213200,23.02,RGB
Clothes,clothes1706_1.jpg,.jpg,400,534,0.7491,213600,23.37,RGB
Clothes,clothes1707_1.jpg,.jpg,400,533,0.7505,213200,29.53,RGB
Clothes,clothes1708_1.jpg,.jpg,400,533,0.7505,213200,21.62,RGB
Clothes,clothes1709_1.jpg,.jpg,400,533,0.7505,213200,32.9,RGB
Clothes,clothes171_1.jpg,.jpg,400,533,0.7505,213200,14.5,RGB
Clothes,clothes1710_1.jpg,.jpg,400,533,0.7505,213200,23.78,RGB
Clothes,clothes1711_1.jpg,.jpg,400,533,0.7505,213200,16.73,RGB
Clothes,clothes1712_1.jpg,.jpg,400,449,0.8909,179600,27.89,RGB
Clothes,clothes1713_1.jpg,.jpg,400,533,0.7505,213200,27.08,RGB
Clothes,clothes1714_1.jpg,.jpg,400,534,0.7491,213600,23.62,RGB
Clothes,clothes1715_1.jpg,.jpg,400,459,0.8715,183600,13.93,RGB
Clothes,clothes1716_1.jpg,.jpg,400,711,0.5626,284400,14.75,RGB
Clothes,clothes1717_1.jpg,.jpg,400,533,0.7505,213200,12.05,RGB
Clothes,clothes1718_1.jpg,.jpg,400,533,0.7505,213200,23.91,RGB
Clothes,clothes1719_1.jpg,.jpg,711,400,1.7775,284400,31.96,RGB
Clothes,clothes172_1.jpg,.jpg,400,533,0.7505,213200,18.53,RGB
Clothes,clothes1720_1.jpg,.jpg,400,533,0.7505,213200,26.28,RGB
Clothes,clothes1721_1.jpg,.jpg,400,533,0.7505,213200,37.63,RGB
Clothes,clothes1722_1.jpg,.jpg,400,533,0.7505,213200,23.95,RGB
Clothes,clothes1723_1.jpg,.jpg,400,533,0.7505,213200,12.98,RGB
Clothes,clothes1724_1.jpg,.jpg,534,400,1.335,213600,23.46,RGB
Clothes,clothes1725_1.jpg,.jpg,400,532,0.7519,212800,25.69,RGB
Clothes,clothes1726_1.jpg,.jpg,400,711,0.5626,284400,19.22,RGB
Clothes,clothes1727_1.jpg,.jpg,400,533,0.7505,213200,27.52,RGB
Clothes,clothes1728_1.jpg,.jpg,400,400,1.0,160000,44.08,RGB
Clothes,clothes1729_1.jpg,.jpg,400,533,0.7505,213200,32.45,RGB
Clothes,clothes173_1.jpg,.jpg,400,533,0.7505,213200,27.98,RGB
Clothes,clothes1730_1.jpg,.jpg,533,400,1.3325,213200,19.54,RGB
Clothes,clothes1731_1.jpg,.jpg,400,534,0.7491,213600,20.15,RGB
Clothes,clothes1732_1.jpg,.jpg,400,533,0.7505,213200,23.01,RGB
Clothes,clothes1733_1.jpg,.jpg,400,534,0.7491,213600,44.04,RGB
Clothes,clothes1734_1.jpg,.jpg,400,641,0.624,256400,31.44,RGB
Clothes,clothes1735_1.jpg,.jpg,400,711,0.5626,284400,34.57,RGB
Clothes,clothes1736_1.jpg,.jpg,711,400,1.7775,284400,38.42,RGB
Clothes,clothes1737_1.jpg,.jpg,533,400,1.3325,213200,27.51,RGB
Clothes,clothes1738_1.jpg,.jpg,400,822,0.4866,328800,37.87,RGB
Clothes,clothes1739_1.jpg,.jpg,400,533,0.7505,213200,29.85,RGB
Clothes,clothes174_1.jpg,.jpg,400,534,0.7491,213600,15.48,RGB
Clothes,clothes1740_1.jpg,.jpg,400,770,0.5195,308000,24.05,RGB
Clothes,clothes1741_1.jpg,.jpg,534,400,1.335,213600,31.38,RGB
Clothes,clothes1742_1.jpg,.jpg,400,533,0.7505,213200,19.8,RGB
Clothes,clothes1743_1.jpg,.jpg,400,533,0.7505,213200,21.1,RGB
Clothes,clothes1744_1.jpg,.jpg,400,533,0.7505,213200,20.48,RGB
Clothes,clothes1745_1.jpg,.jpg,400,533,0.7505,213200,21.54,RGB
Clothes,clothes1746_1.jpg,.jpg,437,400,1.0925,174800,19.98,RGB
Clothes,clothes1747_1.jpg,.jpg,439,400,1.0975,175600,12.8,RGB
Clothes,clothes1748_1.jpg,.jpg,400,533,0.7505,213200,17.66,RGB
Clothes,clothes1749_1.jpg,.jpg,400,533,0.7505,213200,23.82,RGB
Clothes,clothes175_1.jpg,.jpg,400,534,0.7491,213600,15.49,RGB
Clothes,clothes1750_1.jpg,.jpg,400,533,0.7505,213200,38.16,RGB
Clothes,clothes1751_1.jpg,.jpg,400,533,0.7505,213200,30.33,RGB
Clothes,clothes1752_1.jpg,.jpg,533,400,1.3325,213200,22.76,RGB
Clothes,clothes1753_1.jpg,.jpg,400,533,0.7505,213200,44.4,RGB
Clothes,clothes1754_1.jpg,.jpg,400,534,0.7491,213600,36.99,RGB
Clothes,clothes1755_1.jpg,.jpg,400,534,0.7491,213600,17.35,RGB
Clothes,clothes1756_1.jpg,.jpg,400,448,0.8929,179200,37.99,RGB
Clothes,clothes1757_1.jpg,.jpg,400,416,0.9615,166400,26.94,RGB
Clothes,clothes1758_1.jpg,.jpg,400,533,0.7505,213200,19.62,RGB
Clothes,clothes1759_1.jpg,.jpg,400,533,0.7505,213200,19.65,RGB
Clothes,clothes176_1.jpg,.jpg,400,533,0.7505,213200,16.47,RGB
Clothes,clothes1760_1.jpg,.jpg,711,400,1.7775,284400,51.52,RGB
Clothes,clothes1761_1.jpg,.jpg,400,533,0.7505,213200,47.2,RGB
Clothes,clothes1762_1.jpg,.jpg,400,442,0.905,176800,24.19,RGB
Clothes,clothes1763_1.jpg,.jpg,400,534,0.7491,213600,27.82,RGB
Clothes,clothes1764_1.jpg,.jpg,400,534,0.7491,213600,22.49,RGB
Clothes,clothes1765_1.jpg,.jpg,400,533,0.7505,213200,25.82,RGB
Clothes,clothes1766_1.jpg,.jpg,533,400,1.3325,213200,27.16,RGB
Clothes,clothes1767_1.jpg,.jpg,400,534,0.7491,213600,25.67,RGB
Clothes,clothes1768_1.jpg,.jpg,400,534,0.7491,213600,17.09,RGB
Clothes,clothes1769_1.jpg,.jpg,400,533,0.7505,213200,36.0,RGB
Clothes,clothes177_1.jpg,.jpg,400,534,0.7491,213600,23.69,RGB
Clothes,clothes1770_1.jpg,.jpg,400,533,0.7505,213200,27.02,RGB
Clothes,clothes1771_1.jpg,.jpg,400,440,0.9091,176000,22.83,RGB
Clothes,clothes1772_1.jpg,.jpg,434,400,1.085,173600,15.82,RGB
Clothes,clothes1773_1.jpg,.jpg,400,712,0.5618,284800,32.28,RGB
Clothes,clothes1774_1.jpg,.jpg,400,533,0.7505,213200,58.35,RGB
Clothes,clothes1775_1.jpg,.jpg,400,694,0.5764,277600,38.32,RGB
Clothes,clothes1776_1.jpg,.jpg,400,541,0.7394,216400,28.13,RGB
Clothes,clothes1777_1.jpg,.jpg,400,533,0.7505,213200,20.93,RGB
Clothes,clothes1778_1.jpg,.jpg,400,533,0.7505,213200,16.8,RGB
Clothes,clothes1779_1.jpg,.jpg,400,533,0.7505,213200,38.39,RGB
Clothes,clothes178_1.jpg,.jpg,533,400,1.3325,213200,34.81,RGB
Clothes,clothes1780_1.jpg,.jpg,533,400,1.3325,213200,23.41,RGB
Clothes,clothes1781_1.jpg,.jpg,400,533,0.7505,213200,36.64,RGB
Clothes,clothes1782_1.jpg,.jpg,400,534,0.7491,213600,18.98,RGB
Clothes,clothes1783_1.jpg,.jpg,400,534,0.7491,213600,34.88,RGB
Clothes,clothes1784_1.jpg,.jpg,400,533,0.7505,213200,22.11,RGB
Clothes,clothes1785_1.jpg,.jpg,400,533,0.7505,213200,20.43,RGB
Clothes,clothes1786_1.jpg,.jpg,467,400,1.1675,186800,27.44,RGB
Clothes,clothes1787_1.jpg,.jpg,400,600,0.6667,240000,36.9,RGB
Clothes,clothes1788_1.jpg,.jpg,400,534,0.7491,213600,25.1,RGB
Clothes,clothes1789_1.jpg,.jpg,400,533,0.7505,213200,15.51,RGB
Clothes,clothes179_1.jpg,.jpg,481,400,1.2025,192400,17.62,RGB
Clothes,clothes1790_1.jpg,.jpg,400,533,0.7505,213200,27.72,RGB
Clothes,clothes1791_1.jpg,.jpg,400,534,0.7491,213600,24.72,RGB
Clothes,clothes1792_1.jpg,.jpg,400,533,0.7505,213200,22.04,RGB
Clothes,clothes1793_1.jpg,.jpg,400,533,0.7505,213200,18.0,RGB
Clothes,clothes1794_1.jpg,.jpg,400,533,0.7505,213200,20.43,RGB
Clothes,clothes1795_1.jpg,.jpg,400,533,0.7505,213200,53.29,RGB
Clothes,clothes1796_1.jpg,.jpg,400,533,0.7505,213200,34.35,RGB
Clothes,clothes1797_1.jpg,.jpg,400,534,0.7491,213600,18.03,RGB
Clothes,clothes1798_1.jpg,.jpg,400,534,0.7491,213600,19.63,RGB
Clothes,clothes1799_1.jpg,.jpg,400,533,0.7505,213200,23.02,RGB
Clothes,clothes18_1.jpg,.jpg,400,400,1.0,160000,14.25,RGB
Clothes,clothes180_1.jpg,.jpg,400,533,0.7505,213200,17.04,RGB
Clothes,clothes1800_1.jpg,.jpg,400,533,0.7505,213200,33.73,RGB
Clothes,clothes1801_1.jpg,.jpg,400,534,0.7491,213600,16.43,RGB
Clothes,clothes1802_1.jpg,.jpg,535,400,1.3375,214000,36.83,RGB
Clothes,clothes1803_1.jpg,.jpg,400,447,0.8949,178800,19.98,RGB
Clothes,clothes1804_1.jpg,.jpg,406,400,1.015,162400,25.75,RGB
Clothes,clothes1805_1.jpg,.jpg,400,533,0.7505,213200,34.95,RGB
Clothes,clothes1806_1.jpg,.jpg,400,533,0.7505,213200,20.46,RGB
Clothes,clothes1807_1.jpg,.jpg,400,613,0.6525,245200,32.26,RGB
Clothes,clothes1808_1.jpg,.jpg,400,422,0.9479,168800,10.92,RGB
Clothes,clothes1809_1.jpg,.jpg,400,533,0.7505,213200,25.31,RGB
Clothes,clothes181_1.jpg,.jpg,400,533,0.7505,213200,42.17,RGB
Clothes,clothes1810_1.jpg,.jpg,400,533,0.7505,213200,16.28,RGB
Clothes,clothes1811_1.jpg,.jpg,400,533,0.7505,213200,51.84,RGB
Clothes,clothes1812_1.jpg,.jpg,400,534,0.7491,213600,26.11,RGB
Clothes,clothes1813_1.jpg,.jpg,400,533,0.7505,213200,32.83,RGB
Clothes,clothes1814_1.jpg,.jpg,400,533,0.7505,213200,28.85,RGB
Clothes,clothes1815_1.jpg,.jpg,400,533,0.7505,213200,32.53,RGB
Clothes,clothes1816_1.jpg,.jpg,400,533,0.7505,213200,37.73,RGB
Clothes,clothes1817_1.jpg,.jpg,400,533,0.7505,213200,34.49,RGB
Clothes,clothes1818_1.jpg,.jpg,400,400,1.0,160000,20.02,RGB
Clothes,clothes1819_1.jpg,.jpg,400,533,0.7505,213200,20.61,RGB
Clothes,clothes182_1.jpg,.jpg,533,400,1.3325,213200,37.31,RGB
Clothes,clothes1820_1.jpg,.jpg,400,711,0.5626,284400,42.26,RGB
Clothes,clothes1821_1.jpg,.jpg,427,400,1.0675,170800,23.12,RGB
Clothes,clothes1822_1.jpg,.jpg,400,534,0.7491,213600,23.36,RGB
Clothes,clothes1823_1.jpg,.jpg,533,400,1.3325,213200,27.5,RGB
Clothes,clothes1824_1.jpg,.jpg,400,533,0.7505,213200,34.96,RGB
Clothes,clothes1825_1.jpg,.jpg,400,533,0.7505,213200,34.83,RGB
Clothes,clothes1826_1.jpg,.jpg,400,533,0.7505,213200,39.77,RGB
Clothes,clothes1827_1.jpg,.jpg,400,533,0.7505,213200,17.89,RGB
Clothes,clothes1828_1.jpg,.jpg,533,400,1.3325,213200,16.23,RGB
Clothes,clothes1829_1.jpg,.jpg,400,533,0.7505,213200,27.38,RGB
Clothes,clothes183_1.jpg,.jpg,711,400,1.7775,284400,39.36,RGB
Clothes,clothes1830_1.jpg,.jpg,400,533,0.7505,213200,17.92,RGB
Clothes,clothes1831_1.jpg,.jpg,400,427,0.9368,170800,40.37,RGB
